iter				U0				r				delta				p				T				u				v				w				MFE				relMFE
  97	7.868810e-04	-3.076187e-01	7.434122e-05	1.557415e+04	1.925226e+01	7.802408e-03	7.802408e-03	-3.577509e-04	3.078948e+04	6.510362e-02
  98	7.859426e-04	-3.078187e-01	7.431307e-05	1.557414e+04	1.925226e+01	7.788675e-03	7.788675e-03	-3.573335e-04	2.964771e+04	6.276397e-02
  99	7.850413e-04	-3.080089e-01	7.428544e-05	1.557414e+04	1.925226e+01	7.775479e-03	7.775479e-03	-3.569329e-04	2.855108e+04	6.051157e-02
 100	7.841755e-04	-3.081897e-01	7.425885e-05	1.557414e+04	1.925226e+01	7.762797e-03	7.762797e-03	-3.565483e-04	2.749779e+04	5.834334e-02
 101	7.833439e-04	-3.083615e-01	7.423385e-05	1.557413e+04	1.925226e+01	7.750608e-03	7.750608e-03	-3.561791e-04	2.648611e+04	5.625630e-02
 102	7.825451e-04	-3.085248e-01	7.420924e-05	1.557413e+04	1.925226e+01	7.738890e-03	7.738890e-03	-3.558248e-04	2.551440e+04	5.424753e-02
 103	7.817779e-04	-3.086799e-01	7.418613e-05	1.557413e+04	1.925226e+01	7.727623e-03	7.727623e-03	-3.554847e-04	2.458105e+04	5.231423e-02
 104	7.810410e-04	-3.088272e-01	7.416336e-05	1.557412e+04	1.925226e+01	7.716787e-03	7.716787e-03	-3.551582e-04	2.368454e+04	5.045367e-02
 105	7.803332e-04	-3.089670e-01	7.414201e-05	1.557412e+04	1.925226e+01	7.706364e-03	7.706364e-03	-3.548449e-04	2.283063e+04	4.867863e-02
 106	7.796535e-04	-3.090998e-01	7.412093e-05	1.557412e+04	1.925226e+01	7.696335e-03	7.696335e-03	-3.545443e-04	2.201805e+04	4.698690e-02
 107	7.790006e-04	-3.092259e-01	7.410122e-05	1.557412e+04	1.925226e+01	7.686684e-03	7.686684e-03	-3.542558e-04	2.123728e+04	4.535860e-02
 108	7.783735e-04	-3.093456e-01	7.408170e-05	1.557411e+04	1.925226e+01	7.677395e-03	7.677395e-03	-3.539789e-04	2.048705e+04	4.379142e-02
 109	7.777713e-04	-3.094591e-01	7.406293e-05	1.557411e+04	1.925226e+01	7.668452e-03	7.668452e-03	-3.537132e-04	1.976614e+04	4.228309e-02
 110	7.771930e-04	-3.095669e-01	7.404543e-05	1.557411e+04	1.925226e+01	7.659839e-03	7.659839e-03	-3.534583e-04	1.907338e+04	4.083145e-02
 111	7.766375e-04	-3.096691e-01	7.402805e-05	1.557411e+04	1.925226e+01	7.651543e-03	7.651543e-03	-3.532138e-04	1.840764e+04	3.943439e-02
 112	7.761041e-04	-3.097661e-01	7.401190e-05	1.557411e+04	1.925226e+01	7.643551e-03	7.643551e-03	-3.529791e-04	1.776785e+04	3.808988e-02
 113	7.755918e-04	-3.098580e-01	7.399581e-05	1.557410e+04	1.925226e+01	7.635848e-03	7.635848e-03	-3.527540e-04	1.715296e+04	3.679595e-02
 114	7.750999e-04	-3.099452e-01	7.398089e-05	1.557410e+04	1.925226e+01	7.628423e-03	7.628423e-03	-3.525380e-04	1.656199e+04	3.555071e-02
 115	7.746274e-04	-3.100279e-01	7.396599e-05	1.557410e+04	1.925226e+01	7.621263e-03	7.621263e-03	-3.523308e-04	1.599396e+04	3.435233e-02
 116	7.741737e-04	-3.101063e-01	7.395222e-05	1.557410e+04	1.925226e+01	7.614358e-03	7.614358e-03	-3.521320e-04	1.544798e+04	3.319905e-02
 117	7.737380e-04	-3.101807e-01	7.393842e-05	1.557410e+04	1.925226e+01	7.607697e-03	7.607697e-03	-3.519414e-04	1.492314e+04	3.208917e-02
 118	7.733196e-04	-3.102511e-01	7.392571e-05	1.557410e+04	1.925226e+01	7.601268e-03	7.601268e-03	-3.517585e-04	1.441862e+04	3.102103e-02
 119	7.729178e-04	-3.103179e-01	7.391293e-05	1.557410e+04	1.925226e+01	7.595063e-03	7.595063e-03	-3.515831e-04	1.393358e+04	2.999305e-02
 120	7.725319e-04	-3.103811e-01	7.390120e-05	1.557410e+04	1.925226e+01	7.589071e-03	7.589071e-03	-3.514149e-04	1.346726e+04	2.900371e-02
 121	7.721614e-04	-3.104411e-01	7.388936e-05	1.557409e+04	1.925226e+01	7.583284e-03	7.583284e-03	-3.512536e-04	1.301890e+04	2.805154e-02
 122	7.718056e-04	-3.104979e-01	7.387797e-05	1.557409e+04	1.925226e+01	7.577692e-03	7.577692e-03	-3.510989e-04	1.258779e+04	2.713510e-02
 123	7.714639e-04	-3.105517e-01	7.386756e-05	1.557409e+04	1.925226e+01	7.572289e-03	7.572289e-03	-3.509506e-04	1.217322e+04	2.625305e-02
 124	7.711358e-04	-3.106027e-01	7.385700e-05	1.557409e+04	1.925226e+01	7.567065e-03	7.567065e-03	-3.508083e-04	1.177455e+04	2.540405e-02
 125	7.708208e-04	-3.106510e-01	7.384740e-05	1.557409e+04	1.925226e+01	7.562014e-03	7.562014e-03	-3.506720e-04	1.139114e+04	2.458685e-02
 126	7.705183e-04	-3.106967e-01	7.383761e-05	1.557409e+04	1.925226e+01	7.557127e-03	7.557127e-03	-3.505412e-04	1.102236e+04	2.380021e-02
 127	7.702278e-04	-3.107401e-01	7.382874e-05	1.557409e+04	1.925226e+01	7.552399e-03	7.552399e-03	-3.504158e-04	1.066765e+04	2.304296e-02
 128	7.699489e-04	-3.107811e-01	7.381967e-05	1.557409e+04	1.925226e+01	7.547822e-03	7.547822e-03	-3.502957e-04	1.032643e+04	2.231398e-02
 129	7.696810e-04	-3.108199e-01	7.381149e-05	1.557409e+04	1.925226e+01	7.543391e-03	7.543391e-03	-3.501805e-04	9.998173e+03	2.161216e-02
 130	7.694238e-04	-3.108567e-01	7.380307e-05	1.557409e+04	1.925226e+01	7.539099e-03	7.539099e-03	-3.500701e-04	9.682351e+03	2.093646e-02
 131	7.691769e-04	-3.108915e-01	7.379552e-05	1.557409e+04	1.925226e+01	7.534941e-03	7.534941e-03	-3.499642e-04	9.378471e+03	2.028587e-02
 132	7.689398e-04	-3.109245e-01	7.378770e-05	1.557408e+04	1.925226e+01	7.530911e-03	7.530911e-03	-3.498628e-04	9.086055e+03	1.965942e-02
 133	7.687121e-04	-3.109557e-01	7.378074e-05	1.557408e+04	1.925226e+01	7.527003e-03	7.527003e-03	-3.497656e-04	8.804646e+03	1.905618e-02
 134	7.684935e-04	-3.109852e-01	7.377348e-05	1.557408e+04	1.925226e+01	7.523214e-03	7.523214e-03	-3.496725e-04	8.533805e+03	1.847524e-02
 135	7.682835e-04	-3.110132e-01	7.376706e-05	1.557408e+04	1.925226e+01	7.519537e-03	7.519537e-03	-3.495832e-04	8.273111e+03	1.791574e-02
 136	7.680820e-04	-3.110396e-01	7.376032e-05	1.557408e+04	1.925226e+01	7.515970e-03	7.515970e-03	-3.494977e-04	8.075989e+03	1.749344e-02
 137	7.678884e-04	-3.110647e-01	7.375439e-05	1.557408e+04	1.925226e+01	7.512506e-03	7.512506e-03	-3.494158e-04	7.929251e+03	1.717992e-02
 138	7.677026e-04	-3.110884e-01	7.374813e-05	1.557408e+04	1.925226e+01	7.509143e-03	7.509143e-03	-3.493373e-04	7.786445e+03	1.687459e-02
 139	7.675242e-04	-3.111108e-01	7.374265e-05	1.557408e+04	1.925226e+01	7.505875e-03	7.505875e-03	-3.492621e-04	7.647442e+03	1.657719e-02
 140	7.673529e-04	-3.111320e-01	7.373683e-05	1.557408e+04	1.925226e+01	7.502700e-03	7.502700e-03	-3.491901e-04	7.512119e+03	1.628749e-02
 141	7.671884e-04	-3.111521e-01	7.373178e-05	1.557408e+04	1.925226e+01	7.499613e-03	7.499613e-03	-3.491212e-04	7.380357e+03	1.600523e-02
 142	7.670304e-04	-3.111710e-01	7.372636e-05	1.557408e+04	1.925226e+01	7.496612e-03	7.496612e-03	-3.490552e-04	7.252039e+03	1.573020e-02
 143	7.668788e-04	-3.111890e-01	7.372114e-05	1.557408e+04	1.925226e+01	7.493692e-03	7.493692e-03	-3.489919e-04	7.127055e+03	1.546215e-02
 144	7.667332e-04	-3.112060e-01	7.371666e-05	1.557408e+04	1.925226e+01	7.490851e-03	7.490851e-03	-3.489314e-04	7.005296e+03	1.520088e-02
 145	7.665934e-04	-3.112221e-01	7.371179e-05	1.557408e+04	1.925226e+01	7.488086e-03	7.488086e-03	-3.488734e-04	6.886658e+03	1.494617e-02
 146	7.664592e-04	-3.112373e-01	7.370766e-05	1.557408e+04	1.925226e+01	7.485393e-03	7.485393e-03	-3.488179e-04	6.771042e+03	1.469782e-02
 147	7.663303e-04	-3.112517e-01	7.370313e-05	1.557408e+04	1.925226e+01	7.482770e-03	7.482770e-03	-3.487648e-04	6.658349e+03	1.445562e-02
 148	7.662065e-04	-3.112653e-01	7.369931e-05	1.557408e+04	1.925226e+01	7.480215e-03	7.480215e-03	-3.487140e-04	6.548485e+03	1.421940e-02
 149	7.660877e-04	-3.112781e-01	7.369508e-05	1.557408e+04	1.925226e+01	7.477724e-03	7.477724e-03	-3.486654e-04	6.441361e+03	1.398895e-02
 150	7.659737e-04	-3.112903e-01	7.369156e-05	1.557408e+04	1.925226e+01	7.475296e-03	7.475296e-03	-3.486189e-04	6.336888e+03	1.376411e-02
 151	7.658641e-04	-3.113018e-01	7.368762e-05	1.557408e+04	1.925226e+01	7.472928e-03	7.472928e-03	-3.485743e-04	6.234981e+03	1.354470e-02
 152	7.657590e-04	-3.113127e-01	7.368437e-05	1.557408e+04	1.925226e+01	7.470617e-03	7.470617e-03	-3.485318e-04	6.135559e+03	1.333055e-02
 153	7.656580e-04	-3.113229e-01	7.368068e-05	1.557408e+04	1.925226e+01	7.468363e-03	7.468363e-03	-3.484910e-04	6.038544e+03	1.312150e-02
 154	7.655611e-04	-3.113327e-01	7.367768e-05	1.557408e+04	1.925226e+01	7.466162e-03	7.466162e-03	-3.484521e-04	5.943857e+03	1.291738e-02
 155	7.654680e-04	-3.113419e-01	7.367424e-05	1.557408e+04	1.925226e+01	7.464012e-03	7.464012e-03	-3.484148e-04	5.851427e+03	1.271805e-02
 156	7.653787e-04	-3.113505e-01	7.367146e-05	1.557408e+04	1.925226e+01	7.461913e-03	7.461913e-03	-3.483792e-04	5.761182e+03	1.252337e-02
 157	7.652929e-04	-3.113588e-01	7.366824e-05	1.557408e+04	1.925226e+01	7.459861e-03	7.459861e-03	-3.483452e-04	5.673053e+03	1.233318e-02
 158	7.652105e-04	-3.113665e-01	7.366568e-05	1.557408e+04	1.925226e+01	7.457856e-03	7.457856e-03	-3.483127e-04	5.586974e+03	1.214735e-02
 159	7.651314e-04	-3.113738e-01	7.366266e-05	1.557408e+04	1.925226e+01	7.455896e-03	7.455896e-03	-3.482816e-04	5.502880e+03	1.196575e-02
 160	7.650555e-04	-3.113808e-01	7.366030e-05	1.557408e+04	1.925226e+01	7.453979e-03	7.453979e-03	-3.482519e-04	5.420711e+03	1.178824e-02
 161	7.649826e-04	-3.113873e-01	7.365747e-05	1.557408e+04	1.925226e+01	7.452104e-03	7.452104e-03	-3.482235e-04	5.340406e+03	1.161471e-02
 162	7.649126e-04	-3.113935e-01	7.365529e-05	1.557408e+04	1.925226e+01	7.450268e-03	7.450268e-03	-3.481964e-04	5.261907e+03	1.144503e-02
 163	7.648454e-04	-3.113994e-01	7.365263e-05	1.557408e+04	1.925226e+01	7.448472e-03	7.448472e-03	-3.481706e-04	5.185159e+03	1.127909e-02
