U0				r				delta				p				T				u				v				w				MFE				relMFE
3.949789e-04	-4.394973e-01	1.469428e-04	2.500004e+03	1.926841e+01	3.489235e-03	0.000000e+00	-1.827695e-04	8.871586e+03	3.713853e-02
3.946465e-04	-4.397944e-01	1.469051e-04	2.500003e+03	1.926841e+01	3.483533e-03	0.000000e+00	-1.826223e-04	8.531419e+03	3.574459e-02
3.943273e-04	-4.400716e-01	1.468689e-04	2.500003e+03	1.926841e+01	3.478090e-03	0.000000e+00	-1.824811e-04	8.205201e+03	3.440565e-02
3.940206e-04	-4.403302e-01	1.468342e-04	2.500003e+03	1.926841e+01	3.472889e-03	0.000000e+00	-1.823457e-04	7.892341e+03	3.311953e-02
3.937261e-04	-4.405714e-01	1.468009e-04	2.500003e+03	1.926841e+01	3.467918e-03	0.000000e+00	-1.822159e-04	7.592272e+03	3.188415e-02
3.934432e-04	-4.407963e-01	1.467690e-04	2.500002e+03	1.926841e+01	3.463164e-03	0.000000e+00	-1.820914e-04	7.304453e+03	3.069749e-02
3.931716e-04	-4.410060e-01	1.467383e-04	2.500002e+03	1.926841e+01	3.458615e-03	0.000000e+00	-1.819720e-04	7.028364e+03	2.955761e-02
3.929106e-04	-4.412014e-01	1.467090e-04	2.500002e+03	1.926841e+01	3.454259e-03	0.000000e+00	-1.818575e-04	6.763511e+03	2.846267e-02
3.926600e-04	-4.413836e-01	1.466808e-04	2.500002e+03	1.926841e+01	3.450085e-03	0.000000e+00	-1.817477e-04	6.509418e+03	2.741086e-02
3.924194e-04	-4.415533e-01	1.466538e-04	2.500002e+03	1.926841e+01	3.446085e-03	0.000000e+00	-1.816425e-04	6.265634e+03	2.640048e-02
3.921882e-04	-4.417115e-01	1.466279e-04	2.500002e+03	1.926841e+01	3.442247e-03	0.000000e+00	-1.815416e-04	6.031723e+03	2.542987e-02
3.919663e-04	-4.418588e-01	1.466031e-04	2.500002e+03	1.926841e+01	3.438564e-03	0.000000e+00	-1.814449e-04	5.807272e+03	2.449744e-02
